Timestamp,uv_1,uv_3,cond,conc_b,ph
2025-03-06 02:36:18,99.656876,0.0,90.70477,0.0,0.0
2025-03-06 02:36:19,98.258896,0.0,90.71588,0.0,0.0
2025-03-06 02:36:20,95.399378,0.0,90.742255,0.0,0.0
2025-03-06 02:36:21,93.36159,0.0,90.7734,0.0,0.0
2025-03-06 02:36:22,92.397125,0.0,90.79502,0.0,0.0
2025-03-06 02:36:23,90.75657,0.0,90.82218,0.0,0.0
2025-03-06 02:36:24,87.72634,0.0,90.866225,0.0,0.0
2025-03-06 02:36:25,84.516136,0.0,90.913864,0.0,0.0
2025-03-06 02:36:26,82.450645,0.0,90.945244,0.0,0.0
2025-03-06 02:36:27,80.100685,0.0,90.97927,0.0,0.0
2025-03-06 02:36:28,76.907507,0.0,91.02865299999999,0.0,0.0
2025-03-06 02:36:29,74.496956,0.0,91.07828,0.0,0.0
2025-03-06 02:36:30,72.7171,0.0,91.11548,0.0,0.0
2025-03-06 02:36:31,71.88892,0.0,91.155914,0.0,0.0
2025-03-06 02:36:32,69.68947700000001,0.0,91.215665,0.0,0.0
2025-03-06 02:36:33,67.40861,0.0,91.280106,0.0,0.0
2025-03-06 02:36:34,65.612526,0.0,91.32104,0.0,0.0
2025-03-06 02:36:35,63.638874,0.0,91.36619,0.0,0.0
2025-03-06 02:36:36,61.1102665,0.0,91.437545,0.0,0.0
2025-03-06 02:36:37,58.82858,0.0,91.51018,0.0,0.0
2025-03-06 02:36:38,57.111458,0.0,91.55626,0.0,0.0
2025-03-06 02:36:39,55.968037,0.0,91.60162,0.0,0.0
2025-03-06 02:36:40,54.2176365,0.0,91.66654750000001,0.0,0.0
2025-03-06 02:36:41,53.06759,0.0,91.7276,0.0,0.0
2025-03-06 02:36:42,52.640488,0.0,91.764915,0.0,0.0
2025-03-06 02:36:43,51.859894,0.0,91.79802,0.0,0.0
2025-03-06 02:36:44,50.3941485,0.0,91.842845,0.0,0.0
2025-03-06 02:36:45,47.999443,0.0,91.87893,0.0,0.0
2025-03-06 02:36:46,45.653187,0.0,91.9001,0.0,0.0
2025-03-06 02:36:47,43.50287,0.0,91.923134,0.0,0.0
2025-03-06 02:36:48,41.393879999999996,0.0,91.965933,0.0,0.0
2025-03-06 02:36:49,38.95963,0.0,92.01417,0.0,0.0
2025-03-06 02:36:50,37.23391,0.0,92.04753,0.0,0.0
2025-03-06 02:36:51,35.68472,0.0,92.0834,0.0,0.0
2025-03-06 02:36:52,33.707376499999995,0.0,92.132625,0.0,0.0
2025-03-06 02:36:53,32.169106,0.0,92.18072,0.0,0.0
2025-03-06 02:36:54,31.507462,0.0,92.21196,0.0,0.0
2025-03-06 02:36:55,31.012611,0.0,92.23782,0.0,0.0
2025-03-06 02:36:56,30.4467985,0.0,92.272093,0.0,0.0
2025-03-06 02:36:57,29.900183,0.0,92.30357,0.0,0.0
2025-03-06 02:36:58,29.55144,0.0,92.31888,0.0,0.0
2025-03-06 02:36:59,29.256884,0.0,92.33487,0.0,0.0
2025-03-06 02:37:00,28.8419275,0.0,92.360439,0.0,0.0
2025-03-06 02:37:01,28.382107,0.0,92.38343,0.0,0.0
2025-03-06 02:37:02,27.949223,0.0,92.39763,0.0,0.0
2025-03-06 02:37:03,27.578394,0.0,92.410706,0.0,0.0
2025-03-06 02:37:04,26.886705499999998,0.0,92.4293525,0.0,0.0
2025-03-06 02:37:05,26.280869,0.0,92.4459,0.0,0.0
2025-03-06 02:37:06,25.910524,0.0,92.456505,0.0,0.0
2025-03-06 02:37:07,25.56571,0.0,92.46826,0.0,0.0
2025-03-06 02:37:08,25.049701499999998,0.0,92.48902,0.0,0.0
2025-03-06 02:37:09,24.594185,0.0,92.507965,0.0,0.0
2025-03-06 02:37:10,24.241764,0.0,92.51726,0.0,0.0
2025-03-06 02:37:11,23.998241,0.0,92.526665,0.0,0.0
2025-03-06 02:37:12,23.592819,0.0,92.540678,0.0,0.0
2025-03-06 02:37:13,23.201178,0.0,92.554214,0.0,0.0
2025-03-06 02:37:14,22.920301,0.0,92.5627,0.0,0.0
2025-03-06 02:37:15,22.719692,0.0,92.57143,0.0,0.0
2025-03-06 02:37:16,22.3691205,0.0,92.58286000000001,0.0,0.0
2025-03-06 02:37:17,22.023413,0.0,92.58986,0.0,0.0
2025-03-06 02:37:18,21.785645,0.0,92.59361,0.0,0.0
2025-03-06 02:37:19,21.530226,0.0,92.59701,0.0,0.0
2025-03-06 02:37:20,21.2158705,0.0,92.597505,0.0,0.0
2025-03-06 02:37:21,20.853022,0.0,92.60131,0.0,0.0
2025-03-06 02:37:22,20.664692,0.0,92.6062,0.0,0.0
2025-03-06 02:37:23,20.503391,0.0,92.609634,0.0,0.0
2025-03-06 02:37:24,20.1720605,0.0,92.61396500000001,0.0,0.0
2025-03-06 02:37:25,19.840609,0.0,92.617935,0.0,0.0
2025-03-06 02:37:26,19.69606,0.0,92.62275,0.0,0.0
2025-03-06 02:37:27,19.541046,0.0,92.62573,0.0,0.0
2025-03-06 02:37:28,19.269222,0.0,92.63119499999999,0.0,0.0
2025-03-06 02:37:29,19.025986,0.0,92.635254,0.0,0.0
2025-03-06 02:37:30,18.859768,0.0,92.641205,0.0,0.0
2025-03-06 02:37:31,18.699594,0.0,92.645096,0.0,0.0
2025-03-06 02:37:32,18.4332425,0.0,92.64982499999999,0.0,0.0
2025-03-06 02:37:33,18.179457,0.0,92.655716,0.0,0.0
2025-03-06 02:37:34,18.019451,0.0,92.658585,0.0,0.0
2025-03-06 02:37:35,17.850922,0.0,92.6614,0.0,0.0
2025-03-06 02:37:36,17.647409000000003,0.0,92.6646575,0.0,0.0
2025-03-06 02:37:37,17.41989,0.0,92.66841,0.0,0.0
2025-03-06 02:37:38,17.312096,0.0,92.67449,0.0,0.0
2025-03-06 02:37:39,17.108091,0.0,92.680405,0.0,0.0
2025-03-06 02:37:40,16.9326635,0.0,92.68613,0.0,0.0
2025-03-06 02:37:41,16.767223,0.0,92.69406,0.0,0.0
2025-03-06 02:37:42,16.630032,0.0,92.69707,0.0,0.0
2025-03-06 02:37:43,16.546871,0.0,92.69835,0.0,0.0
2025-03-06 02:37:44,16.387659,0.0,92.702655,0.0,0.0
2025-03-06 02:37:45,16.241549,0.0,92.70522,0.0,0.0
2025-03-06 02:37:46,16.136433,0.0,92.70677,0.0,0.0
2025-03-06 02:37:47,16.028322,0.0,92.70824,0.0,0.0
2025-03-06 02:37:48,15.899430500000001,0.0,92.709858,0.0,0.0
2025-03-06 02:37:49,15.730154,0.0,92.71434,0.0,0.0
2025-03-06 02:37:50,15.688349,0.0,92.71824,0.0,0.0
2025-03-06 02:37:51,15.632381,0.0,92.72026,0.0,0.0
2025-03-06 02:37:52,15.4730725,0.0,92.72342,0.0,0.0
2025-03-06 02:37:53,15.384038,0.0,92.72831,0.0,0.0
2025-03-06 02:37:54,15.307962,0.0,92.73059,0.0,0.0
2025-03-06 02:37:55,15.247489,0.0,92.73571,0.0,0.0
2025-03-06 02:37:56,15.158505,0.0,92.740463,0.0,0.0
2025-03-06 02:37:57,15.139716,0.0,92.745834,0.0,0.0
2025-03-06 02:37:58,15.084356,0.0,92.74924,0.0,0.0
2025-03-06 02:37:59,15.102414,0.0,92.752,0.0,0.0
2025-03-06 02:38:00,15.04863925,0.0,92.7568675,0.0,0.0
2025-03-06 02:38:01,15.057186,0.0,92.75909,0.0,0.0
2025-03-06 02:38:02,15.026147,0.0,92.76389,0.0,0.0
2025-03-06 02:38:03,15.021404,0.0,92.7687,0.0,0.0
2025-03-06 02:38:04,15.0070835,0.0,92.77481499999999,0.0,0.0
2025-03-06 02:38:05,14.936484,0.0,92.776146,0.0,0.0
2025-03-06 02:38:06,14.922877,0.0,92.778854,0.0,0.0
2025-03-06 02:38:07,14.858723,0.0,92.7824,0.0,0.0
2025-03-06 02:38:08,14.7960365,0.0,92.785455,0.0,0.0
2025-03-06 02:38:09,14.7157955,0.0,92.78655,0.0,0.0
2025-03-06 02:38:10,14.641039,0.0,92.78854,0.0,0.0
2025-03-06 02:38:11,14.582637,0.0,92.79117,0.0,0.0
2025-03-06 02:38:12,14.52457575,0.0,92.78732,0.0,0.0
2025-03-06 02:38:13,14.490737,0.0,92.78703,0.0,0.0
2025-03-06 02:38:14,14.406018,0.0,92.78952,0.0,0.0
2025-03-06 02:38:15,14.330417,0.0,92.789856,0.0,0.0
2025-03-06 02:38:16,14.3213565,0.0,92.789975,0.0,0.0
2025-03-06 02:38:17,14.216005,0.0,92.79377,0.0,0.0
2025-03-06 02:38:18,14.2284355,0.0,92.79422,0.0,0.0
2025-03-06 02:38:19,14.149944,0.0,92.792114,0.0,0.0
2025-03-06 02:38:20,14.0923515,0.0,92.795535,0.0,0.0
2025-03-06 02:38:21,14.029989,0.0,92.79746,0.0,0.0
2025-03-06 02:38:22,13.993549,0.0,92.796875,0.0,0.0
2025-03-06 02:38:23,13.949265,0.0,92.79993,0.0,0.0
2025-03-06 02:38:24,13.900943,0.0,92.80512999999999,0.0,0.0
2025-03-06 02:38:25,13.852695,0.0,92.8078,0.0,0.0
2025-03-06 02:38:26,13.789956,0.0,92.80964,0.0,0.0
2025-03-06 02:38:27,13.748972,0.0,92.80999,0.0,0.0
2025-03-06 02:38:28,13.7063435,0.0,92.81174999999999,0.0,0.0
2025-03-06 02:38:29,13.683321,0.0,92.81578,0.0,0.0
2025-03-06 02:38:30,13.600617,0.0,92.817986,0.0,0.0
2025-03-06 02:38:31,13.582194,0.0,92.82142,0.0,0.0
2025-03-06 02:38:32,13.53403,0.0,92.822475,0.0,0.0
2025-03-06 02:38:33,13.484033,0.0,92.82477,0.0,0.0
2025-03-06 02:38:34,13.452026,0.0,92.83061,0.0,0.0
2025-03-06 02:38:35,13.436546,0.0,92.83482,0.0,0.0
2025-03-06 02:38:36,13.367376,0.0,92.84181000000001,0.0,0.0
2025-03-06 02:38:37,13.316131,0.0,92.84542,0.0,0.0
2025-03-06 02:38:38,13.278179,0.0,92.847015,0.0,0.0
2025-03-06 02:38:39,13.213756,0.0,92.84545,0.0,0.0
2025-03-06 02:38:40,13.18523,0.0,92.84487,0.0,0.0
2025-03-06 02:38:41,13.142999,0.0,92.84222,0.0,0.0
2025-03-06 02:38:42,13.107453,0.0,92.83916,0.0,0.0
2025-03-06 02:38:43,13.102205,0.0,92.836525,0.0,0.0
2025-03-06 02:38:44,13.0506545,0.0,92.839225,0.0,0.0
2025-03-06 02:38:45,12.950386,0.0,92.83912,0.0,0.0
2025-03-06 02:38:46,12.973818,0.0,92.84036,0.0,0.0
2025-03-06 02:38:47,12.92108,0.0,92.84214,0.0,0.0
2025-03-06 02:38:48,12.895381,0.0,92.844165,0.0,0.0
2025-03-06 02:38:49,12.855474,0.0,92.84425,0.0,0.0
2025-03-06 02:38:50,12.803022,0.0,92.84303,0.0,0.0
2025-03-06 02:38:51,12.763557,0.0,92.84069,0.0,0.0
2025-03-06 02:38:52,12.724553,0.0,92.8384875,0.0,0.0
2025-03-06 02:38:53,12.682758,0.0,92.84141,0.0,0.0
2025-03-06 02:38:54,12.627776,0.0,92.84616,0.0,0.0
2025-03-06 02:38:55,12.580692,0.0,92.850494,0.0,0.0
2025-03-06 02:38:56,12.567868,0.0,92.8527105,0.0,0.0
2025-03-06 02:38:57,12.523813,0.0,92.85358,0.0,0.0
2025-03-06 02:38:58,12.515647,0.0,92.85776,0.0,0.0
2025-03-06 02:38:59,12.451729,0.0,92.86241,0.0,0.0
2025-03-06 02:39:00,12.420122,0.0,92.868095,0.0,0.0
2025-03-06 02:39:01,12.36749,0.0,92.87251,0.0,0.0
2025-03-06 02:39:02,12.321371,0.0,92.87584,0.0,0.0
2025-03-06 02:39:03,12.307066,0.0,92.87861,0.0,0.0
2025-03-06 02:39:04,12.28596875,0.0,92.88464,0.0,0.0
2025-03-06 02:39:05,12.218657,0.0,92.89116,0.0,0.0
2025-03-06 02:39:06,12.221548,0.0,92.893,0.0,0.0
2025-03-06 02:39:07,12.141546,0.0,92.89295,0.0,0.0
2025-03-06 02:39:08,12.129841500000001,0.0,92.89198999999999,0.0,0.0
2025-03-06 02:39:09,12.081724,0.0,92.88822,0.0,0.0
2025-03-06 02:39:10,12.040203,0.0,92.88466,0.0,0.0
2025-03-06 02:39:11,12.010152,0.0,92.879265,0.0,0.0
2025-03-06 02:39:12,11.9529815,0.0,92.8740005,0.0,0.0
2025-03-06 02:39:13,11.89475,0.0,92.87427,0.0,0.0
2025-03-06 02:39:14,11.878272,0.0,92.87683,0.0,0.0
2025-03-06 02:39:15,11.831581,0.0,92.87854,0.0,0.0
2025-03-06 02:39:16,11.788206500000001,0.0,92.87735,0.0,0.0
2025-03-06 02:39:17,11.767398,0.0,92.87981,0.0,0.0
2025-03-06 02:39:18,11.693488,0.0,92.880905,0.0,0.0
2025-03-06 02:39:19,11.698522,0.0,92.883484,0.0,0.0
2025-03-06 02:39:20,11.649379249999999,0.0,92.884907,0.0,0.0
2025-03-06 02:39:21,11.606258,0.0,92.88811,0.0,0.0
2025-03-06 02:39:22,11.570332,0.0,92.89424,0.0,0.0
2025-03-06 02:39:23,11.53216,0.0,92.90053,0.0,0.0
2025-03-06 02:39:24,11.471542,0.0,92.90491800000001,0.0,0.0
2025-03-06 02:39:25,11.351082,0.0,92.908485,0.0,0.0
2025-03-06 02:39:26,11.415427,0.0,92.908745,0.0,0.0
2025-03-06 02:39:27,11.31657,0.0,92.90706,0.0,0.0
2025-03-06 02:39:28,11.285263,0.0,92.90556000000001,0.0,0.0
2025-03-06 02:39:29,11.208558,0.0,92.90379,0.0,0.0
2025-03-06 02:39:30,11.21646,0.0,92.90517,0.0,0.0
2025-03-06 02:39:31,11.152905,0.0,92.90447,0.0,0.0
2025-03-06 02:39:32,11.10333,0.0,92.904248,0.0,0.0
2025-03-06 02:39:33,10.995043,0.0,92.90999,0.0,0.0
2025-03-06 02:39:34,10.979799,0.0,92.91312,0.0,0.0
2025-03-06 02:39:35,10.945432,0.0,92.91271,0.0,0.0
2025-03-06 02:39:36,10.8780385,0.0,92.907135,0.0,0.0
2025-03-06 02:39:37,10.797279,0.0,92.90432,0.0,0.0
2025-03-06 02:39:38,10.812017,0.0,92.90454,0.0,0.0
2025-03-06 02:39:39,10.716984,0.0,92.906006,0.0,0.0
2025-03-06 02:39:40,10.663858,0.0,92.908395,0.0,0.0
2025-03-06 02:39:41,10.585951,0.0,92.91565,0.0,0.0
2025-03-06 02:39:42,10.564491,0.0,92.92117,0.0,0.0
2025-03-06 02:39:43,10.490561,0.0,92.92568,0.0,0.0
2025-03-06 02:39:44,10.446427499999999,0.0,92.932025,0.0,0.0
2025-03-06 02:39:45,10.383581,0.0,92.935715,0.0,0.0
2025-03-06 02:39:46,10.315793,0.0,92.93571,0.0,0.0
2025-03-06 02:39:47,10.266733,0.0,92.934074,0.0,0.0
2025-03-06 02:39:48,10.1966285,0.0,92.93221199999999,0.0,0.0
2025-03-06 02:39:49,10.168091,0.0,92.93021,0.0,0.0
2025-03-06 02:39:50,10.140035,0.0,92.93152,0.0,0.0
2025-03-06 02:39:51,10.070629,0.0,92.933334,0.0,0.0
2025-03-06 02:39:52,9.972612,0.0,92.933727,0.0,0.0
2025-03-06 02:39:53,9.9516115,0.0,92.934784,0.0,0.0
2025-03-06 02:39:54,9.8536415,0.0,92.93433,0.0,0.0
2025-03-06 02:39:55,9.855526,0.0,92.93405,0.0,0.0
2025-03-06 02:39:56,9.77391675,0.0,92.939307,0.0,0.0
2025-03-06 02:39:57,9.728441,0.0,92.94177,0.0,0.0
2025-03-06 02:39:58,9.6942425,0.0,92.93967,0.0,0.0
2025-03-06 02:39:59,9.648122,0.0,92.9386,0.0,0.0
2025-03-06 02:40:00,9.565243,0.0,92.941765,0.0,0.0
2025-03-06 02:40:01,9.509526,0.0,92.94578,0.0,0.0
2025-03-06 02:40:02,9.483397,0.0,92.94891,0.0,0.0
2025-03-06 02:40:03,9.468974,0.0,92.95119,0.0,0.0
2025-03-06 02:40:04,9.393905,0.0,92.9553675,0.0,0.0
2025-03-06 02:40:05,9.345837,0.0,92.95874,0.0,0.0
2025-03-06 02:40:06,9.318067,0.0,92.95905,0.0,0.0
2025-03-06 02:40:07,9.277226,0.0,92.95754,0.0,0.0
2025-03-06 02:40:08,9.2083525,0.0,92.956585,0.0,0.0
2025-03-06 02:40:09,9.155924,0.0,92.95478,0.0,0.0
2025-03-06 02:40:10,9.086755,0.0,92.9547,0.0,0.0
2025-03-06 02:40:11,9.0830965,0.0,92.95564,0.0,0.0
2025-03-06 02:40:12,9.060168,0.0,92.9584375,0.0,0.0
2025-03-06 02:40:13,9.004921,0.0,92.962654,0.0,0.0
2025-03-06 02:40:14,8.954537,0.0,92.96432,0.0,0.0
2025-03-06 02:40:15,8.947581,0.0,92.96709,0.0,0.0
2025-03-06 02:40:16,8.890685999999999,0.0,92.97258500000001,0.0,0.0
2025-03-06 02:40:17,8.844626,0.0,92.97708,0.0,0.0
2025-03-06 02:40:18,8.813612,0.0,92.98216,0.0,0.0
2025-03-06 02:40:19,8.7961035,0.0,92.98657,0.0,0.0
2025-03-06 02:40:20,8.7700915,0.0,92.98611249999999,0.0,0.0
2025-03-06 02:40:21,8.738255,0.0,92.98607,0.0,0.0
2025-03-06 02:40:22,8.682649,0.0,92.985695,0.0,0.0
2025-03-06 02:40:23,8.696569,0.0,92.98275,0.0,0.0
2025-03-06 02:40:24,8.6451525,0.0,92.9824875,0.0,0.0
2025-03-06 02:40:25,8.619915,0.0,92.98741,0.0,0.0
2025-03-06 02:40:26,8.612087,0.0,92.9877,0.0,0.0
2025-03-06 02:40:27,8.559322,0.0,92.98598,0.0,0.0
2025-03-06 02:40:28,8.5266855,0.0,92.982464,0.0,0.0
2025-03-06 02:40:29,8.512217,0.0,92.98362,0.0,0.0
2025-03-06 02:40:30,8.48447,0.0,92.985,0.0,0.0
2025-03-06 02:40:31,8.461401,0.0,92.98374,0.0,0.0
2025-03-06 02:40:32,8.426480999999999,0.0,92.98286,0.0,0.0
2025-03-06 02:40:33,8.421955,0.0,92.984535,0.0,0.0
2025-03-06 02:40:34,8.3571205,0.0,92.98668,0.0,0.0
2025-03-06 02:40:35,8.3613615,0.0,92.9888,0.0,0.0
2025-03-06 02:40:36,8.312376,0.0,92.99377799999999,0.0,0.0
2025-03-06 02:40:37,8.320881,0.0,92.99866,0.0,0.0
2025-03-06 02:40:38,8.307631,0.0,92.99976,0.0,0.0
2025-03-06 02:40:39,8.285816,0.0,92.99924,0.0,0.0
2025-03-06 02:40:40,8.273316000000001,0.0,93.0002,0.0,0.0
2025-03-06 02:40:41,8.27712,0.0,93.00177,0.0,0.0
2025-03-06 02:40:42,8.243067,0.0,93.002,0.0,0.0
2025-03-06 02:40:43,8.240729,0.0,93.00046,0.0,0.0
2025-03-06 02:40:44,8.1944215,0.0,93.001225,0.0,0.0
2025-03-06 02:40:45,8.181171,0.0,92.999954,0.0,0.0
2025-03-06 02:40:46,8.1595955,0.0,92.99999,0.0,0.0
2025-03-06 02:40:47,8.17761,0.0,92.99962,0.0,0.0
2025-03-06 02:40:48,8.099006,0.0,93.000887,0.0,0.0
2025-03-06 02:40:49,8.110201,0.0,93.0022,0.0,0.0
2025-03-06 02:40:50,8.128894,0.0,93.003815,0.0,0.0
2025-03-06 02:40:51,8.080942,0.0,93.00514,0.0,0.0
2025-03-06 02:40:52,8.066157,0.0,93.006948,0.0,0.0
2025-03-06 02:40:53,8.068753,0.0,93.01248,0.0,0.0
2025-03-06 02:40:54,8.0467415,0.0,93.01593,0.0,0.0
2025-03-06 02:40:55,8.065989,0.0,93.016525,0.0,0.0
2025-03-06 02:40:56,8.04320575,0.0,93.015953,0.0,0.0
2025-03-06 02:40:57,8.0223255,0.0,93.013374,0.0,0.0
2025-03-06 02:40:58,7.9956174,0.0,93.013916,0.0,0.0
2025-03-06 02:40:59,8.000219,0.0,93.014725,0.0,0.0
2025-03-06 02:41:00,7.9838658,0.0,93.016948,0.0,0.0
2025-03-06 02:41:01,7.9619484,0.0,93.02184,0.0,0.0
2025-03-06 02:41:02,7.9319925,0.0,93.02666,0.0,0.0
2025-03-06 02:41:03,7.9182887,0.0,93.02975,0.0,0.0
2025-03-06 02:41:04,7.910713749999999,0.0,93.028975,0.0,0.0
2025-03-06 02:41:05,7.9075966,0.0,93.027374,0.0,0.0
2025-03-06 02:41:06,7.906273,0.0,93.02567,0.0,0.0
2025-03-06 02:41:07,7.8689923,0.0,93.02092,0.0,0.0
2025-03-06 02:41:08,7.904285,0.0,93.020865,0.0,0.0
2025-03-06 02:41:09,7.86555,0.0,93.02309,0.0,0.0
2025-03-06 02:41:10,7.8469048,0.0,93.024185,0.0,0.0
2025-03-06 02:41:11,7.8491,0.0,93.02487,0.0,0.0
2025-03-06 02:41:12,7.844355350000001,0.0,93.028337,0.0,0.0
2025-03-06 02:41:13,7.8489575,0.0,93.02933,0.0,0.0
2025-03-06 02:41:14,7.815918,0.0,93.02875,0.0,0.0
2025-03-06 02:41:15,7.8153863,0.0,93.0302,0.0,0.0
2025-03-06 02:41:16,7.78856945,0.0,93.03225499999999,0.0,0.0
2025-03-06 02:41:17,7.7984767,0.0,93.0357,0.0,0.0
2025-03-06 02:41:18,7.7919765,0.0,93.037964,0.0,0.0
2025-03-06 02:41:19,7.819308,0.0,93.03902,0.0,0.0
2025-03-06 02:41:20,7.78051235,0.0,93.03838999999999,0.0,0.0
2025-03-06 02:41:21,7.7749987,0.0,93.03732,0.0,0.0
2025-03-06 02:41:22,7.7727537,0.0,93.036255,0.0,0.0
2025-03-06 02:41:23,7.7729254,0.0,93.0363,0.0,0.0
2025-03-06 02:41:24,7.7209546499999995,0.0,93.036845,0.0,0.0
2025-03-06 02:41:25,7.717511,0.0,93.03836,0.0,0.0
2025-03-06 02:41:26,7.7148614,0.0,93.03829,0.0,0.0
2025-03-06 02:41:27,7.7298927,0.0,93.03704,0.0,0.0
2025-03-06 02:41:28,7.6839283,0.0,93.031055,0.0,0.0
2025-03-06 02:41:29,7.6336517,0.0,93.02983,0.0,0.0
2025-03-06 02:41:30,7.6593027,0.0,93.03171,0.0,0.0
2025-03-06 02:41:31,7.6517434,0.0,93.031845,0.0,0.0
2025-03-06 02:41:32,7.6681548,0.0,93.03238999999999,0.0,0.0
2025-03-06 02:41:33,7.668026,0.0,93.03619,0.0,0.0
2025-03-06 02:41:34,7.64122,0.0,93.03542,0.0,0.0
2025-03-06 02:41:35,7.6436996,0.0,93.030334,0.0,0.0
2025-03-06 02:41:36,7.63052475,0.0,93.026085,0.0,0.0
2025-03-06 02:41:37,7.642472,0.0,93.025246,0.0,0.0
2025-03-06 02:41:38,7.5985923,0.0,93.023346,0.0,0.0
2025-03-06 02:41:39,7.622771,0.0,93.02106,0.0,0.0
2025-03-06 02:41:40,7.6263362,0.0,93.019885,0.0,0.0
2025-03-06 02:41:41,7.60784,0.0,93.0191,0.0,0.0
2025-03-06 02:41:42,7.6246486,0.0,93.020004,0.0,0.0
2025-03-06 02:41:43,7.6135488,0.0,93.021614,0.0,0.0
2025-03-06 02:41:44,7.567247200000001,0.0,93.02395000000001,0.0,0.0
2025-03-06 02:41:45,7.560134,0.0,93.02444,0.0,0.0
2025-03-06 02:41:46,7.5497746,0.0,93.02512,0.0,0.0
2025-03-06 02:41:47,7.5741735,0.0,93.02833,0.0,0.0
2025-03-06 02:41:48,7.5576288,0.0,93.03051500000001,0.0,0.0
2025-03-06 02:41:49,7.534051,0.0,93.03081,0.0,0.0
2025-03-06 02:41:50,7.5392528,0.0,93.029526,0.0,0.0
2025-03-06 02:41:51,7.5465503,0.0,93.03026,0.0,0.0
2025-03-06 02:41:52,7.51484565,0.0,93.02933999999999,0.0,0.0
2025-03-06 02:41:53,7.5106144,0.0,93.02933,0.0,0.0
2025-03-06 02:41:54,7.5132427,0.0,93.03048,0.0,0.0
2025-03-06 02:41:55,7.459874,0.0,93.031,0.0,0.0
2025-03-06 02:41:56,7.4731195,0.0,93.03128749999999,0.0,0.0
2025-03-06 02:41:57,7.485187,0.0,93.03198,0.0,0.0
2025-03-06 02:41:58,7.482657,0.0,93.0338,0.0,0.0
2025-03-06 02:41:59,7.46679,0.0,93.03543,0.0,0.0
2025-03-06 02:42:00,7.449881550000001,0.0,93.036665,0.0,0.0
2025-03-06 02:42:01,7.478033,0.0,93.037575,0.0,0.0
2025-03-06 02:42:02,7.458769,0.0,93.039246,0.0,0.0
2025-03-06 02:42:03,7.429294,0.0,93.04048,0.0,0.0
2025-03-06 02:42:04,7.42842465,0.0,93.041553,0.0,0.0
2025-03-06 02:42:05,7.4315815,0.0,93.04012,0.0,0.0
2025-03-06 02:42:06,7.4061975,0.0,93.03979,0.0,0.0
2025-03-06 02:42:07,7.4202805,0.0,93.037476,0.0,0.0
2025-03-06 02:42:08,7.419378350000001,0.0,93.033872,0.0,0.0
2025-03-06 02:42:09,7.4367795,0.0,93.03292,0.0,0.0
2025-03-06 02:42:10,7.3808146,0.0,93.03603,0.0,0.0
